,index,i,j,elevation,distance,time,origin_x,origin_y,dest_x,dest_y
1510,83392,20,23,4,715.9,87.1,-46.436299999999996,-23.6014,-46.436299999999996,-23.6014
1511,83754,20,29,4,2779.5,252.6,-46.436299999999996,-23.6014,-46.4513,-23.6014
1512,83755,16,33,4,1828.1,178.1,-46.4513,-23.6014,-46.436299999999996,-23.6014
1513,83845,16,33,4,5992.7,505.6,-46.481300000000005,-23.5864,-46.436299999999996,-23.6014
1514,83891,16,32,4,4325.4,388.9,-46.5263,-23.526399999999995,-46.5563,-23.541399999999996
1515,83925,17,33,4,4343.2,442.5,-46.601299999999995,-23.5564,-46.586299999999994,-23.571399999999997
1516,84009,21,33,4,5978.5,643.1,-46.571299999999994,-23.5864,-46.601299999999995,-23.5564
1517,84069,19,25,4,1833.2,190.7,-46.466300000000004,-23.6014,-46.4513,-23.6014
1518,84252,17,23,4,8241.4,752.7,-46.496300000000005,-23.571399999999997,-46.4513,-23.6014
1519,84443,16,22,4,4525.3,627.5,-46.4813,-23.6014,-46.4513,-23.6314
1520,84564,18,32,4,4680.2,429.8,-46.4813,-23.6014,-46.466300000000004,-23.616400000000002
1521,84662,16,32,4,4682.6,556.9,-46.4813,-23.6014,-46.4513,-23.6314
1522,84908,16,32,4,2003.3,247.1,-46.481300000000005,-23.616400000000002,-46.466300000000004,-23.616400000000002
1523,85163,16,31,4,8183.4,716.1,-46.61630000000001,-23.5414,-46.601299999999995,-23.5864
1524,85167,15,32,4,8183.4,716.1,-46.61630000000001,-23.5414,-46.601299999999995,-23.5864
1525,85306,20,31,4,5642.5,518.5,-46.601299999999995,-23.5564,-46.601299999999995,-23.5864
1526,85370,20,22,4,5658.8,551.4,-46.61630000000001,-23.5564,-46.601299999999995,-23.5864
1527,85519,19,22,2,1375.6,156.8,-46.60129999999999,-23.6014,-46.60129999999999,-23.6014
1528,85520,19,22,2,976.7,180.6,-46.60129999999999,-23.6014,-46.60129999999999,-23.6014
1529,85793,16,22,4,2245.5,257.4,-46.601299999999995,-23.5864,-46.60129999999999,-23.6014
1530,85969,16,22,4,1786.4,226.2,-46.61630000000001,-23.5864,-46.61630000000001,-23.6014
1531,86002,17,22,4,3014.9,444.6,-46.61630000000001,-23.6014,-46.601299999999995,-23.5864
1532,86281,17,22,4,6845.4,666.2,-46.61630000000001,-23.5864,-46.6313,-23.5414
1533,86293,16,21,4,1292.6,211.2,-46.601299999999995,-23.5864,-46.60129999999999,-23.6014
1534,86294,17,22,4,1591.0,257.1,-46.60129999999999,-23.6014,-46.601299999999995,-23.5864
1535,86354,17,20,4,1563.9,232.3,-46.61630000000001,-23.5864,-46.61630000000001,-23.5864
1536,86437,16,22,4,631.7,98.6,-46.60129999999999,-23.6014,-46.61630000000001,-23.6014
1537,86492,17,22,4,1888.0,233.7,-46.601299999999995,-23.5864,-46.61630000000001,-23.5864
1538,86494,16,21,4,1888.0,233.7,-46.601299999999995,-23.5864,-46.61630000000001,-23.5864
1539,86648,17,21,4,1926.1,217.2,-46.601299999999995,-23.571399999999997,-46.61630000000001,-23.571399999999997
1540,86650,17,21,4,1926.1,217.2,-46.601299999999995,-23.571399999999997,-46.61630000000001,-23.571399999999997
1541,86731,18,21,2,2466.9,362.8,-46.61630000000001,-23.571399999999997,-46.601299999999995,-23.5564
1542,86732,18,21,2,3119.9,385.1,-46.601299999999995,-23.5564,-46.61630000000001,-23.571399999999997
1543,86779,18,21,4,8147.9,798.0,-46.601299999999995,-23.5864,-46.646300000000004,-23.5414
1544,86844,19,22,4,2343.4,265.1,-46.61630000000001,-23.571399999999997,-46.61630000000001,-23.5564
1545,86987,17,21,4,5878.9,494.2,-46.571299999999994,-23.6314,-46.601299999999995,-23.5864
1546,86992,18,19,2,5754.9,545.4,-46.601299999999995,-23.5864,-46.61630000000001,-23.5564
1547,87178,14,21,4,5753.1,521.4,-46.601299999999995,-23.571399999999997,-46.6313,-23.5414
1548,87233,17,22,4,2419.5,295.9,-46.60129999999999,-23.6014,-46.601299999999995,-23.5864
1549,87269,18,21,4,1912.7,279.6,-46.586299999999994,-23.5864,-46.60129999999999,-23.6014
1550,87309,16,20,2,2793.3,310.8,-46.586299999999994,-23.6314,-46.5863,-23.6014
1551,87362,17,22,4,8079.8,796.1,-46.60129999999999,-23.6014,-46.601299999999995,-23.5414
1552,87472,14,22,4,2844.0,277.5,-46.571299999999994,-23.616400000000002,-46.60129999999999,-23.6014
1553,87498,16,23,4,7099.5,714.6,-46.5863,-23.6014,-46.601299999999995,-23.5414
1554,87518,15,22,4,7654.1,722.4,-46.661300000000004,-23.571399999999997,-46.691300000000005,-23.616400000000002
1555,87628,16,22,4,9085.8,832.4,-46.601299999999995,-23.616400000000002,-46.5413,-23.5864
1556,87629,18,22,4,9472.3,893.8,-46.5413,-23.5864,-46.601299999999995,-23.616400000000002
1557,87692,15,16,4,4145.8,403.1,-46.601299999999995,-23.616400000000002,-46.586299999999994,-23.616400000000002
1558,87694,17,26,4,4145.8,403.1,-46.601299999999995,-23.616400000000002,-46.586299999999994,-23.616400000000002
1559,87787,15,22,4,5858.2,570.2,-46.57130000000001,-23.6014,-46.601299999999995,-23.616400000000002
1560,87839,15,23,4,4464.8,536.4,-46.601299999999995,-23.5864,-46.586299999999994,-23.616400000000002
1561,87840,16,23,4,8798.6,878.6,-46.586299999999994,-23.616400000000002,-46.6313,-23.5864
1562,87918,17,22,4,3624.6,347.4,-46.601299999999995,-23.6314,-46.60129999999999,-23.6014
1563,87927,15,23,4,8736.0,945.8,-46.646300000000004,-23.6314,-46.586299999999994,-23.616400000000002
1564,88032,14,20,4,5345.0,510.1,-46.586299999999994,-23.616400000000002,-46.586299999999994,-23.5864
1565,88051,14,22,4,4415.1,430.2,-46.60129999999999,-23.6014,-46.586299999999994,-23.5864
1566,88087,15,23,4,1837.8,173.5,-46.586299999999994,-23.616400000000002,-46.586299999999994,-23.6314
1567,88098,16,23,4,4681.3,442.5,-46.571299999999994,-23.616400000000002,-46.586299999999994,-23.616400000000002
1568,88177,15,23,4,3917.1,368.4,-46.5563,-23.6164,-46.586299999999994,-23.616400000000002
