,NomeDistri,densidade_area,FE_VIA,area,Populacao,densidade_pop
63,Pirituba,298.680634582727,6082.215126,20.363607217110623,163696.0,0.037155551302414234
64,Ponte Rasa,1254.4742292383435,9824.867003,7.831860371468282,93631.0,0.10493177476476807
65,Raposo Tavares,277.779458436787,4041.9355290000003,14.550879866157578,96914.0,0.041706415265080385
66,Republica,4101.808647905997,11397.741173999999,2.778711088782415,42802.0,0.26628992042427924
67,Rio Pequeno,351.1545302368008,4096.630048,11.666174562058023,115999.0,0.03531608072483383
68,Sacoma,1162.8372607361302,20334.925094999995,17.487335314768842,237769.0,0.08552387020595618
69,Santa Cecilia,2808.323252270171,12424.185793000008,4.42405829989715,63689.0,0.1950758497228722
70,Santana,1052.4558208625276,16471.837714000005,15.650859055062954,112613.0,0.14626941573352992
71,Santo Amaro,183.90379575502587,3508.6876060000004,19.078929782797115,60373.0,0.05811683378331374
72,Sao Domingos,104.10933331322249,1232.869144,11.842061655421421,90777.0,0.013581294204479108
73,Sao Lucas,932.4113321189061,10780.389629999998,11.56183892092082,136175.0,0.0791657031760602
74,Sao Mateus,745.0158154678077,11373.706953999996,15.266396656100863,158533.0,0.07174346636977788
75,Sao Miguel,1168.9062991996625,12090.328801000005,10.343283126524447,93187.0,0.12974265510210659
76,Sao Rafael,283.79316726756866,4433.8902929999995,15.62366823588672,151017.0,0.029360206420469215
77,Sapopemba,457.8430789351482,7459.586119999999,16.292888247539988,296042.0,0.025197729106005224
78,Saude,3105.195494404525,34322.50920599998,11.053252288897164,111308.0,0.30835617571064056
79,Se,3267.5168443946136,8514.952435,2.6059398743750317,21564.0,0.39486887567241696
80,Socorro,22.05850936835605,323.991079,14.687804764576713,36691.0,0.00883026025455834
81,Tatuape,1498.5261566784995,15203.435922999992,10.145592624621637,75481.0,0.20142070087836664
82,Tremembe,230.48110498987458,15864.305227000004,68.8312615808439,185731.0,0.08541549459702476
83,Tucuruvi,1382.3880354857765,15595.815724999995,11.281793045553641,88566.0,0.1760925832147776
84,Vila Andrade,195.37739657493165,2409.105605,12.330523628796813,99274.0,0.02426723618470093
85,Vila Curuca,1170.9889261799233,13293.001428999998,11.351944610070138,162486.0,0.08181013397461934
86,Vila Formosa,593.163570857837,5318.256729,8.965919335384507,89510.0,0.05941522432130488
87,Vila Guilherme,481.0180520617104,4155.617222,8.63921261205987,48407.0,0.08584744400603218
88,Vila Jacui,1186.7211876053777,11640.609203999997,9.809051465145718,167965.0,0.06930377878724732
89,Vila Leopoldina,93.32723481055751,779.4556469999999,8.351856224843651,30188.0,0.025820049257983303
90,Vila Maria,175.31225077834185,2469.51566,14.08638386100217,107395.0,0.022994698635876904
91,Vila Mariana,2058.9544571192337,20990.024920999946,10.19450665769846,112952.0,0.18583137014838114
92,Vila Matilde,1148.5161146719051,12215.303733000008,10.635726897475474,98173.0,0.12442630593951502
93,Vila Medeiros,125.1260181671329,1176.9789030000002,9.406348257865043,128692.0,0.00914570371895689
94,Vila Prudente,1026.5248417480782,11763.629775999998,11.459664001864397,96441.0,0.12197747613566842
