,NomeDistri,densidade_area,FE_VIA,area,Populacao,densidade_pop,DISTANCE
49,Limao,1734.5019808573509,13280.848081999995,7.656865329975221,80571.0,0.16483409765300164,5.49297781683804
50,Mandaqui,806.4397175647262,12710.650676999998,15.761439324173441,101994.0,0.12462155300311781,6.4580073892945835
51,Marsilac,6.438875904357314,1606.5385169999995,249.50605367511793,10180.0,0.15781321385068758,20.345487871576044
52,Moema,600.3210550951459,6539.060217,10.892605151028084,71459.0,0.09150786068934634,4.597193631745435
53,Mooca,927.7551163035188,8797.031949999993,9.482062448817592,63133.0,0.13934126288945548,4.478850350869325
54,Morumbi,659.5360724653173,9043.490250000004,13.711896327665338,32281.0,0.2801490118026085,5.17197150276814
55,Parelheiros,125.0017523351343,22728.869637999993,181.82840810953638,146212.0,0.1554514652559297,18.550302006697517
56,Pari,249.8867117486675,812.2531580000001,3.250485599318113,16144.0,0.0503130053270565,4.698663727462182
57,Parque do Carmo,373.70802169921654,6959.240625,18.62213337930763,69630.0,0.0999460092632486,8.094601558471966
58,Pedreira,951.0592114521529,21050.929808,22.134194753087733,158656.0,0.1326828472166196,8.7239225409243
59,Penha,500.00757457284334,6829.621598,13.659036273269557,117691.0,0.058030109337162565,7.1384021133743065
60,Perdizes,1439.3782050486438,10865.908172000003,7.549029250191259,97706.0,0.11121024473420264,4.25649918684686
61,Perus,352.561348228034,9940.791968000001,28.195921129647974,85002.0,0.11694774202959932,10.12827090969026
62,Pinheiros,510.9576844895697,5052.726563000001,9.88873778862434,61711.0,0.08187724332776979,4.419539844860419
63,Pirituba,1106.9360090612847,22541.21010300001,20.363607217110623,163696.0,0.13770165491520872,8.398521084908547
64,Ponte Rasa,660.8847850321972,5175.957358,7.831860371468282,93631.0,0.05528038104901154,7.903297011121022
65,Raposo Tavares,1178.9928036516867,17155.382649000003,14.550879866157578,96914.0,0.1770165574529996,9.515870938616569
66,Republica,2274.966437683871,6321.474467000001,2.778711088782415,42802.0,0.1476911001121443,4.886032040290843
67,Rio Pequeno,2007.0907844249998,23415.071453000015,11.666174562058023,115999.0,0.20185580438624484,7.1770689352757255
68,Sacoma,2413.9528301003465,42213.60257399998,17.487335314768842,237769.0,0.17754039666230662,5.245919846372799
69,Santa Cecilia,2011.28020718146,8898.020893999997,4.42405829989715,63689.0,0.13971048209266904,4.374208544750097
70,Santana,800.1924029817817,12523.698516000002,15.650859055062954,112613.0,0.11121006025947272,6.231845405949772
71,Santo Amaro,527.2528990106289,10059.421038000008,19.078929782797115,60373.0,0.1666211889089495,6.839124160099209
72,Sao Domingos,925.1034731764485,10955.132367,11.842061655421421,90777.0,0.12068180670213821,7.381657108371279
73,Sao Lucas,1364.1585174189452,15772.181041000003,11.56183892092082,136175.0,0.11582288262162661,6.603471620212838
74,Sao Mateus,1305.4340746502032,19929.27439199999,15.266396656100863,158533.0,0.12571057377328373,8.761211204950254
75,Sao Miguel,901.3435589994012,9322.851625,10.343283126524447,93187.0,0.10004455154688958,8.443576218984699
76,Sao Rafael,1496.0195124543645,23373.312536999994,15.62366823588672,151017.0,0.15477272450783683,8.780001354973079
77,Sapopemba,3113.604057933653,50729.602963000034,16.292888247539988,296042.0,0.17135947927321135,9.237191684016251
78,Saude,518.164702505985,5727.4051839999975,11.053252288897164,111308.0,0.05145546756747042,4.693265943597318
79,Se,1655.767448984141,4314.830418,2.6059398743750317,21564.0,0.2000941577629382,4.402577059120954
80,Socorro,265.991997212702,3906.8385240000002,14.687804764576713,36691.0,0.10647947791011421,7.589747875738042
81,Tatuape,441.31452303082955,4477.39737,10.145592624621637,75481.0,0.059318204183834336,4.716651454064617
82,Tremembe,491.8439168841532,33854.23729999999,68.8312615808439,185731.0,0.18227564219220266,6.753621947648434
83,Tucuruvi,368.0718755638386,4152.5107259999995,11.281793045553641,88566.0,0.0468860592778267,3.789276541172253
84,Vila Andrade,1917.2605272649585,23640.826234000007,12.330523628796813,99274.0,0.2381371379616013,6.268237460601178
85,Vila Curuca,1137.9241304208754,12917.651699000005,11.351944610070138,162486.0,0.0795000904631784,8.459827965915707
86,Vila Formosa,1386.542171413241,12431.625263999997,8.965919335384507,89510.0,0.13888532302536025,4.870245507854102
87,Vila Guilherme,1136.3013151564705,9816.748652999997,8.63921261205987,48407.0,0.20279605538455175,5.686015436629187
88,Vila Jacui,1431.6986825791284,14043.606059999995,9.809051465145718,167965.0,0.08361031202929178,9.316447152031518
89,Vila Leopoldina,400.02664246803954,3340.9650040000015,8.351856224843651,30188.0,0.11067195587650727,5.922876225911711
90,Vila Maria,875.6426419805414,12334.63838,14.08638386100217,107395.0,0.11485300414358211,4.194040192195263
91,Vila Mariana,823.9187819507765,8399.445507999997,10.19450665769846,112952.0,0.07436296398470144,4.828712491558523
92,Vila Matilde,419.8784080343389,4465.7120780000005,10.635726897475474,98173.0,0.0454881900115103,4.169038722913295
93,Vila Medeiros,1072.9376925377285,10092.425595,9.406348257865043,128692.0,0.07842310007615082,4.07293197565086
94,Vila Prudente,825.3194513784415,9457.883607,11.459664001864397,96441.0,0.09806911590506112,4.970481957822774
95,Vila Sonia,1221.5563634806924,14711.399104999999,12.043160303370252,89927.0,0.1635926818975391,6.77030169852454
